booking_id,day_of_week,is_weekend,is_rack,ADR,net_revenue,net_ADR,lead_bin
RES-04163,Tuesday,FALSE,FALSE,136,598.4,119.68,8-14 days
RES-04164,Monday,FALSE,FALSE,189,929.88,154.98,15-30 days
RES-04165,Friday,TRUE,FALSE,153,250.92,125.46,15-30 days
RES-04166,Friday,TRUE,FALSE,105.6,87.65,87.65,31+ days
RES-04167,Sunday,FALSE,FALSE,136,408,136,15-30 days
RES-04168,Wednesday,FALSE,FALSE,208,374.4,187.2,0-7 days
RES-04169,Wednesday,FALSE,FALSE,108,432,108,15-30 days
RES-04170,Thursday,FALSE,FALSE,228.8,604.03,201.34,15-30 days
RES-04171,Saturday,TRUE,TRUE,170,149.6,149.6,15-30 days
RES-04172,Thursday,FALSE,TRUE,170,170,170,8-14 days
RES-04173,Saturday,TRUE,FALSE,153,507.96,126.99,31+ days
RES-04174,Saturday,TRUE,TRUE,120,422.4,105.6,15-30 days
RES-04175,Tuesday,FALSE,FALSE,136,111.52,111.52,15-30 days
RES-04176,Tuesday,FALSE,FALSE,168,907.2,151.2,0-7 days
RES-04177,Saturday,TRUE,FALSE,184.8,831.6,166.32,15-30 days
RES-04178,Friday,TRUE,FALSE,96,576,96,15-30 days
RES-04179,Friday,TRUE,TRUE,210,945,189,15-30 days
RES-04180,Friday,TRUE,FALSE,136,612,122.4,31+ days
RES-04181,Wednesday,FALSE,FALSE,168,151.2,151.2,31+ days
RES-04182,Wednesday,FALSE,FALSE,105.6,464.64,92.93,0-7 days
RES-04183,Friday,TRUE,FALSE,153,507.96,126.99,31+ days
RES-04184,Monday,FALSE,FALSE,153,126.99,126.99,31+ days
RES-04185,Wednesday,FALSE,TRUE,260,863.2,215.8,8-14 days
RES-04186,Saturday,TRUE,FALSE,189,941.22,156.87,15-30 days
RES-04187,Friday,TRUE,FALSE,96,253.44,84.48,31+ days
RES-04188,Sunday,FALSE,FALSE,168,413.28,137.76,8-14 days
RES-04189,Friday,TRUE,TRUE,260,852.8,213.2,8-14 days
RES-04190,Thursday,FALSE,FALSE,96,318.72,79.68,0-7 days
RES-04191,Sunday,FALSE,FALSE,108,95.04,95.04,31+ days
RES-04192,Tuesday,FALSE,FALSE,136,734.4,122.4,31+ days
RES-04193,Tuesday,FALSE,FALSE,96,314.88,78.72,0-7 days
RES-04194,Monday,FALSE,FALSE,234,702,234,31+ days
RES-04195,Wednesday,FALSE,FALSE,136,544,136,15-30 days
RES-04196,Friday,TRUE,FALSE,96,345.6,86.4,8-14 days
RES-04197,Sunday,FALSE,FALSE,234,383.76,191.88,31+ days
RES-04198,Tuesday,FALSE,FALSE,189,680.4,170.1,0-7 days
RES-04199,Thursday,FALSE,FALSE,96,398.4,79.68,31+ days
RES-04200,Wednesday,FALSE,TRUE,260,639.6,213.2,31+ days
RES-04201,Saturday,TRUE,FALSE,105.6,173.18,86.59,8-14 days
RES-04202,Saturday,TRUE,FALSE,108,432,108,31+ days
RES-04203,Sunday,FALSE,TRUE,260,780,260,31+ days
RES-04204,Wednesday,FALSE,FALSE,96,236.16,78.72,15-30 days
RES-04205,Tuesday,FALSE,FALSE,228.8,228.8,228.8,8-14 days
RES-04206,Monday,FALSE,TRUE,210,1050,210,15-30 days
RES-04207,Friday,TRUE,TRUE,120,597.6,99.6,31+ days
RES-04208,Sunday,FALSE,FALSE,96,480,96,31+ days
RES-04209,Saturday,TRUE,FALSE,208,511.68,170.56,0-7 days
RES-04210,Wednesday,FALSE,FALSE,228.8,375.23,187.62,8-14 days
RES-04211,Thursday,FALSE,FALSE,184.8,613.54,153.38,31+ days
RES-04212,Sunday,FALSE,TRUE,260,852.8,213.2,15-30 days
RES-04213,Tuesday,FALSE,TRUE,170,680,170,31+ days
RES-04214,Monday,FALSE,FALSE,105.6,105.6,105.6,8-14 days
RES-04215,Saturday,TRUE,TRUE,210,1260,210,15-30 days
RES-04216,Wednesday,FALSE,FALSE,234,702,234,15-30 days
RES-04217,Wednesday,FALSE,FALSE,234,767.52,191.88,15-30 days
RES-04218,Wednesday,FALSE,FALSE,149.6,299.2,149.6,15-30 days
RES-04219,Monday,FALSE,FALSE,228.8,617.76,205.92,15-30 days
RES-04220,Sunday,FALSE,FALSE,168,672,168,15-30 days
RES-04221,Sunday,FALSE,FALSE,189,619.92,154.98,8-14 days
RES-04222,Wednesday,FALSE,FALSE,136,544,136,8-14 days
RES-04223,Tuesday,FALSE,FALSE,149.6,248.34,124.17,31+ days
RES-04224,Monday,FALSE,TRUE,120,98.4,98.4,0-7 days
RES-04225,Tuesday,FALSE,FALSE,189,378,189,8-14 days
RES-04226,Wednesday,FALSE,FALSE,96,239.04,79.68,15-30 days
RES-04227,Wednesday,FALSE,FALSE,136,408,136,8-14 days
RES-04228,Thursday,FALSE,FALSE,149.6,269.28,134.64,8-14 days
RES-04229,Saturday,TRUE,TRUE,170,1020,170,15-30 days
RES-04230,Sunday,FALSE,FALSE,168,504,168,15-30 days
RES-04231,Monday,FALSE,FALSE,189,1134,189,8-14 days
RES-04232,Thursday,FALSE,FALSE,108,108,108,8-14 days
RES-04233,Monday,FALSE,FALSE,189,1134,189,31+ days
RES-04234,Thursday,FALSE,FALSE,153,612,153,15-30 days
RES-04235,Wednesday,FALSE,FALSE,168,139.44,139.44,15-30 days
RES-04236,Friday,TRUE,FALSE,96,337.92,84.48,31+ days
RES-04237,Monday,FALSE,FALSE,136,334.56,111.52,15-30 days
RES-04238,Tuesday,FALSE,FALSE,168,504,168,31+ days
RES-04239,Sunday,FALSE,FALSE,149.6,394.94,131.65,8-14 days
RES-04240,Wednesday,FALSE,FALSE,168,840,168,0-7 days
RES-04241,Thursday,FALSE,FALSE,208,187.2,187.2,8-14 days
RES-04242,Monday,FALSE,TRUE,170,340,170,8-14 days
RES-04243,Sunday,FALSE,FALSE,105.6,633.6,105.6,15-30 days
RES-04244,Sunday,FALSE,FALSE,96,518.4,86.4,31+ days
RES-04245,Monday,FALSE,TRUE,170,765,153,31+ days
RES-04246,Monday,FALSE,FALSE,168,557.76,139.44,8-14 days
RES-04247,Monday,FALSE,FALSE,208,690.56,172.64,15-30 days
RES-04248,Friday,TRUE,FALSE,149.6,613.36,122.67,15-30 days
RES-04249,Saturday,TRUE,FALSE,153,761.94,126.99,31+ days
RES-04250,Wednesday,FALSE,FALSE,208,345.28,172.64,0-7 days
RES-04251,Saturday,TRUE,FALSE,96,576,96,0-7 days
RES-04252,Tuesday,FALSE,TRUE,210,210,210,31+ days
RES-04253,Sunday,FALSE,FALSE,96,576,96,31+ days
RES-04254,Friday,TRUE,FALSE,189,313.74,156.87,31+ days
RES-04255,Tuesday,FALSE,TRUE,120,240,120,31+ days
RES-04256,Sunday,FALSE,FALSE,136,334.56,111.52,8-14 days
RES-04257,Thursday,FALSE,FALSE,96,314.88,78.72,31+ days
RES-04258,Friday,TRUE,FALSE,234,1170,234,8-14 days
RES-04259,Sunday,FALSE,FALSE,189,774.9,154.98,31+ days
RES-04260,Tuesday,FALSE,FALSE,234,959.4,191.88,31+ days
RES-04261,Saturday,TRUE,TRUE,170,897.6,149.6,15-30 days
RES-04262,Friday,TRUE,FALSE,149.6,124.17,124.17,31+ days
RES-04263,Friday,TRUE,FALSE,136,122.4,122.4,15-30 days
RES-04264,Wednesday,FALSE,FALSE,136,272,136,31+ days
RES-04265,Friday,TRUE,FALSE,149.6,131.65,131.65,31+ days
RES-04266,Sunday,FALSE,FALSE,189,567,189,31+ days
RES-04267,Thursday,FALSE,FALSE,136,598.4,119.68,8-14 days
RES-04268,Monday,FALSE,FALSE,189,166.32,166.32,15-30 days
RES-04269,Wednesday,FALSE,FALSE,168,336,168,31+ days
RES-04270,Friday,TRUE,FALSE,108,285.12,95.04,15-30 days
RES-04271,Saturday,TRUE,FALSE,208,852.8,170.56,15-30 days
RES-04272,Friday,TRUE,FALSE,208,936,187.2,15-30 days
RES-04273,Wednesday,FALSE,TRUE,120,99.6,99.6,15-30 days
RES-04274,Saturday,TRUE,FALSE,228.8,1144,228.8,31+ days
RES-04275,Thursday,FALSE,TRUE,170,170,170,31+ days
RES-04276,Wednesday,FALSE,FALSE,189,1134,189,31+ days
RES-04277,Monday,FALSE,FALSE,136,136,136,15-30 days
RES-04278,Thursday,FALSE,FALSE,189,619.92,154.98,15-30 days
RES-04279,Sunday,FALSE,FALSE,234,936,234,15-30 days
RES-04280,Tuesday,FALSE,FALSE,105.6,525.89,87.65,15-30 days
RES-04281,Friday,TRUE,FALSE,234,842.4,210.6,15-30 days
RES-04282,Wednesday,FALSE,FALSE,189,997.92,166.32,31+ days
RES-04283,Thursday,FALSE,FALSE,228.8,915.2,228.8,31+ days
RES-04284,Sunday,FALSE,FALSE,208,172.64,172.64,0-7 days
RES-04285,Wednesday,FALSE,FALSE,108,177.12,88.56,15-30 days
RES-04286,Sunday,FALSE,FALSE,168,840,168,31+ days
RES-04287,Monday,FALSE,FALSE,136,359.04,119.68,31+ days
RES-04288,Friday,TRUE,FALSE,136,734.4,122.4,31+ days
RES-04289,Wednesday,FALSE,FALSE,105.6,316.8,105.6,15-30 days
RES-04290,Friday,TRUE,FALSE,96,398.4,79.68,8-14 days
RES-04291,Tuesday,FALSE,FALSE,108,108,108,31+ days
RES-04292,Monday,FALSE,TRUE,120,196.8,98.4,15-30 days
RES-04293,Friday,TRUE,FALSE,136,223.04,111.52,31+ days
RES-04294,Saturday,TRUE,TRUE,260,426.4,213.2,8-14 days
RES-04295,Monday,FALSE,FALSE,153,376.38,125.46,31+ days
RES-04296,Monday,FALSE,TRUE,260,1404,234,8-14 days
RES-04297,Sunday,FALSE,FALSE,136,111.52,111.52,31+ days
RES-04298,Sunday,FALSE,FALSE,234,971.1,194.22,31+ days
RES-04299,Tuesday,FALSE,FALSE,168,295.68,147.84,8-14 days
RES-04300,Monday,FALSE,TRUE,170,850,170,0-7 days
RES-04301,Sunday,FALSE,FALSE,149.6,134.64,134.64,31+ days
RES-04302,Tuesday,FALSE,FALSE,149.6,789.89,131.65,8-14 days
RES-04303,Monday,FALSE,FALSE,96,478.08,79.68,15-30 days
RES-04304,Thursday,FALSE,FALSE,105.6,285.12,95.04,15-30 days
RES-04305,Wednesday,FALSE,TRUE,120,498,99.6,15-30 days
RES-04306,Wednesday,FALSE,TRUE,210,1260,210,0-7 days
RES-04307,Saturday,TRUE,FALSE,189,784.35,156.87,31+ days
RES-04308,Friday,TRUE,TRUE,210,840,210,0-7 days
RES-04309,Tuesday,FALSE,FALSE,168,418.32,139.44,31+ days
RES-04310,Thursday,FALSE,FALSE,153,918,153,15-30 days
RES-04311,Wednesday,FALSE,TRUE,120,98.4,98.4,31+ days
RES-04312,Sunday,FALSE,TRUE,260,1294.8,215.8,15-30 days
RES-04313,Friday,TRUE,FALSE,136,223.04,111.52,15-30 days
RES-04314,Monday,FALSE,FALSE,105.6,190.08,95.04,31+ days
RES-04315,Tuesday,FALSE,FALSE,208,936,187.2,8-14 days
RES-04316,Thursday,FALSE,TRUE,210,348.6,174.3,31+ days
RES-04317,Thursday,FALSE,TRUE,170,139.4,139.4,31+ days
RES-04318,Friday,TRUE,FALSE,208,561.6,187.2,15-30 days
RES-04319,Wednesday,FALSE,FALSE,96,472.32,78.72,15-30 days
RES-04320,Sunday,FALSE,FALSE,168,443.52,147.84,8-14 days
RES-04321,Tuesday,FALSE,FALSE,96,259.2,86.4,15-30 days
RES-04322,Tuesday,FALSE,FALSE,96,79.68,79.68,15-30 days
RES-04323,Saturday,TRUE,TRUE,170,141.1,141.1,8-14 days
RES-04324,Friday,TRUE,FALSE,153,125.46,125.46,8-14 days
RES-04325,Tuesday,FALSE,TRUE,260,780,260,15-30 days
RES-04326,Thursday,FALSE,FALSE,228.8,686.4,228.8,8-14 days
RES-04327,Tuesday,FALSE,FALSE,184.8,1108.8,184.8,0-7 days
RES-04328,Wednesday,FALSE,FALSE,153,376.38,125.46,31+ days
RES-04329,Friday,TRUE,FALSE,208,1040,208,15-30 days
RES-04330,Thursday,FALSE,TRUE,120,316.8,105.6,8-14 days
RES-04331,Saturday,TRUE,FALSE,168,418.32,139.44,31+ days
RES-04332,Wednesday,FALSE,FALSE,105.6,350.59,87.65,15-30 days
RES-04333,Tuesday,FALSE,TRUE,210,184.8,184.8,0-7 days
RES-04334,Tuesday,FALSE,FALSE,234,767.52,191.88,8-14 days
RES-04335,Sunday,FALSE,TRUE,210,1260,210,31+ days
RES-04336,Tuesday,FALSE,FALSE,96,472.32,78.72,31+ days
RES-04337,Sunday,FALSE,TRUE,120,720,120,0-7 days
RES-04338,Saturday,TRUE,TRUE,210,172.2,172.2,31+ days
RES-04339,Wednesday,FALSE,FALSE,149.6,124.17,124.17,31+ days
RES-04340,Wednesday,FALSE,FALSE,108,108,108,15-30 days
RES-04341,Saturday,TRUE,FALSE,96,337.92,84.48,8-14 days
RES-04342,Wednesday,FALSE,TRUE,170,459,153,0-7 days
RES-04343,Sunday,FALSE,FALSE,168,907.2,151.2,0-7 days
RES-04344,Saturday,TRUE,FALSE,234,205.92,205.92,15-30 days
RES-04345,Friday,TRUE,FALSE,136,272,136,31+ days
RES-04346,Monday,FALSE,FALSE,105.6,633.6,105.6,15-30 days
RES-04347,Friday,TRUE,FALSE,208,624,208,0-7 days
RES-04348,Wednesday,FALSE,FALSE,189,784.35,156.87,15-30 days
RES-04349,Thursday,FALSE,TRUE,210,840,210,31+ days
RES-04350,Monday,FALSE,FALSE,208,1035.84,172.64,15-30 days
RES-04351,Sunday,FALSE,TRUE,120,528,105.6,31+ days
RES-04352,Saturday,TRUE,FALSE,105.6,557.57,92.93,0-7 days
RES-04353,Tuesday,FALSE,TRUE,170,141.1,141.1,8-14 days
RES-04354,Friday,TRUE,FALSE,168,443.52,147.84,8-14 days
RES-04355,Wednesday,FALSE,FALSE,168,739.2,147.84,0-7 days
RES-04356,Tuesday,FALSE,TRUE,260,1560,260,31+ days
RES-04357,Thursday,FALSE,FALSE,168,443.52,147.84,15-30 days
RES-04358,Saturday,TRUE,FALSE,168,551.04,137.76,15-30 days
RES-04359,Thursday,FALSE,FALSE,189,313.74,156.87,31+ days
RES-04360,Friday,TRUE,FALSE,168,836.64,139.44,8-14 days
RES-04361,Wednesday,FALSE,FALSE,168,336,168,8-14 days
RES-04362,Wednesday,FALSE,FALSE,153,612,153,31+ days
RES-04363,Tuesday,FALSE,FALSE,189,680.4,170.1,31+ days
RES-04364,Monday,FALSE,FALSE,184.8,460.15,153.38,0-7 days
RES-04365,Sunday,FALSE,FALSE,96,79.68,79.68,15-30 days
RES-04366,Saturday,TRUE,FALSE,234,411.84,205.92,31+ days
RES-04367,Monday,FALSE,FALSE,108,537.84,89.64,15-30 days
RES-04368,Thursday,FALSE,FALSE,136,272,136,15-30 days
RES-04369,Thursday,FALSE,FALSE,189,470.61,156.87,31+ days
RES-04370,Wednesday,FALSE,TRUE,170,282.2,141.1,0-7 days
RES-04371,Wednesday,FALSE,FALSE,168,275.52,137.76,31+ days
RES-04372,Monday,FALSE,FALSE,136,223.04,111.52,15-30 days
RES-04373,Sunday,FALSE,FALSE,228.8,1144,228.8,15-30 days
RES-04374,Tuesday,FALSE,TRUE,120,211.2,105.6,31+ days
RES-04375,Wednesday,FALSE,TRUE,210,420,210,0-7 days
RES-04376,Thursday,FALSE,FALSE,153,634.95,126.99,15-30 days
RES-04377,Sunday,FALSE,FALSE,149.6,620.84,124.17,15-30 days
RES-04378,Friday,TRUE,FALSE,108,216,108,15-30 days
RES-04379,Saturday,TRUE,FALSE,208,624,208,8-14 days
RES-04380,Sunday,FALSE,TRUE,120,492,98.4,15-30 days
RES-04381,Saturday,TRUE,FALSE,208,170.56,170.56,15-30 days
RES-04382,Saturday,TRUE,FALSE,208,1040,208,8-14 days
RES-04383,Thursday,FALSE,TRUE,170,510,170,0-7 days
RES-04384,Saturday,TRUE,FALSE,153,612,153,0-7 days
RES-04385,Tuesday,FALSE,FALSE,168,887.04,147.84,8-14 days
RES-04386,Sunday,FALSE,FALSE,208,1248,208,15-30 days
RES-04387,Thursday,FALSE,TRUE,170,510,170,0-7 days
RES-04388,Tuesday,FALSE,FALSE,189,756,189,31+ days
RES-04389,Wednesday,FALSE,FALSE,136,136,136,15-30 days
RES-04390,Thursday,FALSE,FALSE,153,376.38,125.46,0-7 days
RES-04391,Monday,FALSE,FALSE,153,807.84,134.64,8-14 days
RES-04392,Tuesday,FALSE,FALSE,234,388.44,194.22,15-30 days
RES-04393,Friday,TRUE,FALSE,149.6,299.2,149.6,15-30 days
RES-04394,Saturday,TRUE,FALSE,96,318.72,79.68,8-14 days
RES-04395,Tuesday,FALSE,FALSE,149.6,299.2,149.6,15-30 days
RES-04396,Thursday,FALSE,FALSE,184.8,166.32,166.32,31+ days
RES-04397,Friday,TRUE,FALSE,184.8,184.8,184.8,15-30 days
RES-04398,Wednesday,FALSE,TRUE,210,688.8,172.2,31+ days
RES-04399,Monday,FALSE,FALSE,168,278.88,139.44,15-30 days
RES-04400,Tuesday,FALSE,FALSE,228.8,205.92,205.92,15-30 days
RES-04401,Thursday,FALSE,FALSE,136,734.4,122.4,0-7 days
RES-04402,Saturday,TRUE,FALSE,208,208,208,31+ days
RES-04403,Friday,TRUE,FALSE,168,887.04,147.84,15-30 days
RES-04404,Saturday,TRUE,FALSE,153,253.98,126.99,15-30 days
RES-04405,Saturday,TRUE,TRUE,170,765,153,0-7 days
RES-04406,Wednesday,FALSE,FALSE,149.6,122.67,122.67,0-7 days
RES-04407,Tuesday,FALSE,FALSE,96,478.08,79.68,31+ days
RES-04408,Wednesday,FALSE,FALSE,149.6,124.17,124.17,15-30 days
RES-04409,Monday,FALSE,FALSE,105.6,105.6,105.6,15-30 days
RES-04410,Wednesday,FALSE,TRUE,260,260,260,8-14 days
RES-04411,Thursday,FALSE,FALSE,136,239.36,119.68,15-30 days
RES-04412,Wednesday,FALSE,FALSE,189,567,189,15-30 days
RES-04413,Thursday,FALSE,TRUE,210,378,189,31+ days
RES-04414,Wednesday,FALSE,FALSE,208,416,208,31+ days
RES-04415,Wednesday,FALSE,FALSE,208,832,208,8-14 days
RES-04416,Thursday,FALSE,TRUE,210,871.5,174.3,31+ days
RES-04417,Saturday,TRUE,FALSE,208,690.56,172.64,15-30 days
RES-04418,Wednesday,FALSE,FALSE,168,504,168,15-30 days
RES-04419,Tuesday,FALSE,TRUE,260,1560,260,15-30 days
RES-04420,Thursday,FALSE,FALSE,168,887.04,147.84,0-7 days
RES-04421,Wednesday,FALSE,FALSE,168,168,168,0-7 days
RES-04422,Sunday,FALSE,FALSE,136,408,136,0-7 days
RES-04423,Monday,FALSE,FALSE,168,278.88,139.44,15-30 days
RES-04424,Monday,FALSE,FALSE,228.8,915.2,228.8,0-7 days
RES-04425,Sunday,FALSE,FALSE,189,567,189,0-7 days
RES-04426,Friday,TRUE,TRUE,260,1144,228.8,15-30 days
RES-04427,Sunday,FALSE,TRUE,210,861,172.2,8-14 days
RES-04428,Tuesday,FALSE,FALSE,136,478.72,119.68,15-30 days
RES-04429,Thursday,FALSE,TRUE,210,172.2,172.2,31+ days
RES-04430,Tuesday,FALSE,TRUE,170,510,170,8-14 days
RES-04431,Wednesday,FALSE,FALSE,136,489.6,122.4,8-14 days
RES-04432,Tuesday,FALSE,FALSE,168,336,168,31+ days
RES-04433,Tuesday,FALSE,FALSE,184.8,924,184.8,31+ days
RES-04434,Monday,FALSE,FALSE,136,734.4,122.4,31+ days
RES-04435,Saturday,TRUE,FALSE,168,739.2,147.84,0-7 days
RES-04436,Friday,TRUE,FALSE,136,272,136,15-30 days
RES-04437,Wednesday,FALSE,TRUE,120,393.6,98.4,8-14 days
RES-04438,Tuesday,FALSE,FALSE,153,761.94,126.99,15-30 days
RES-04439,Saturday,TRUE,TRUE,210,567,189,31+ days
RES-04440,Tuesday,FALSE,FALSE,228.8,228.8,228.8,15-30 days
RES-04441,Sunday,FALSE,FALSE,208,511.68,170.56,31+ days
RES-04442,Tuesday,FALSE,FALSE,189,665.28,166.32,31+ days
RES-04443,Friday,TRUE,FALSE,136,598.4,119.68,31+ days
RES-04444,Thursday,FALSE,TRUE,170,1020,170,8-14 days
RES-04445,Tuesday,FALSE,TRUE,260,1170,234,0-7 days
RES-04446,Sunday,FALSE,FALSE,153,134.64,134.64,31+ days
RES-04447,Saturday,TRUE,FALSE,149.6,134.64,134.64,0-7 days
RES-04448,Monday,FALSE,FALSE,108,537.84,89.64,15-30 days
RES-04449,Thursday,FALSE,FALSE,234,468,234,15-30 days
RES-04450,Saturday,TRUE,FALSE,108,448.2,89.64,0-7 days
RES-04451,Monday,FALSE,TRUE,170,459,153,0-7 days
RES-04452,Friday,TRUE,TRUE,260,1560,260,8-14 days
RES-04453,Tuesday,FALSE,FALSE,208,517.92,172.64,31+ days
RES-04454,Friday,TRUE,FALSE,108,268.92,89.64,15-30 days
RES-04455,Saturday,TRUE,FALSE,189,929.88,154.98,0-7 days
RES-04456,Saturday,TRUE,FALSE,189,378,189,15-30 days
RES-04457,Friday,TRUE,FALSE,136,669.12,111.52,31+ days
RES-04458,Tuesday,FALSE,TRUE,170,680,170,31+ days
RES-04459,Saturday,TRUE,TRUE,210,1033.2,172.2,31+ days
RES-04460,Thursday,FALSE,FALSE,149.6,299.2,149.6,15-30 days
RES-04461,Friday,TRUE,FALSE,208,416,208,31+ days
RES-04462,Monday,FALSE,FALSE,136,669.12,111.52,0-7 days
RES-04463,Tuesday,FALSE,FALSE,108,89.64,89.64,15-30 days
RES-04464,Sunday,FALSE,FALSE,168,672,168,8-14 days
RES-04465,Tuesday,FALSE,FALSE,149.6,598.4,149.6,8-14 days
RES-04466,Wednesday,FALSE,FALSE,234,468,234,31+ days
RES-04467,Friday,TRUE,TRUE,260,213.2,213.2,15-30 days
RES-04468,Wednesday,FALSE,FALSE,149.6,745.01,124.17,31+ days
RES-04469,Sunday,FALSE,FALSE,149.6,748,149.6,31+ days
RES-04470,Saturday,TRUE,TRUE,170,697,139.4,8-14 days
RES-04471,Saturday,TRUE,FALSE,153,826.2,137.7,31+ days
RES-04472,Saturday,TRUE,FALSE,136,489.6,122.4,31+ days
RES-04473,Saturday,TRUE,FALSE,108,432,108,8-14 days
RES-04474,Saturday,TRUE,FALSE,136,669.12,111.52,8-14 days
RES-04475,Wednesday,FALSE,FALSE,208,748.8,187.2,0-7 days
RES-04476,Thursday,FALSE,FALSE,234,383.76,191.88,15-30 days
RES-04477,Monday,FALSE,FALSE,168,840,168,31+ days
RES-04478,Wednesday,FALSE,FALSE,184.8,332.64,166.32,15-30 days
RES-04479,Sunday,FALSE,FALSE,208,732.16,183.04,15-30 days
RES-04480,Saturday,TRUE,FALSE,105.6,464.64,92.93,31+ days
RES-04481,Monday,FALSE,FALSE,96,472.32,78.72,0-7 days
RES-04482,Thursday,FALSE,FALSE,153,612,153,0-7 days
RES-04483,Wednesday,FALSE,FALSE,149.6,789.89,131.65,15-30 days
RES-04484,Friday,TRUE,TRUE,260,780,260,0-7 days
RES-04485,Tuesday,FALSE,FALSE,189,313.74,156.87,15-30 days
RES-04486,Sunday,FALSE,FALSE,136,225.76,112.88,15-30 days
RES-04487,Friday,TRUE,FALSE,184.8,460.15,153.38,15-30 days
RES-04488,Wednesday,FALSE,FALSE,184.8,369.6,184.8,8-14 days
RES-04489,Thursday,FALSE,FALSE,149.6,526.59,131.65,15-30 days
RES-04490,Wednesday,FALSE,FALSE,136,408,136,31+ days
RES-04491,Saturday,TRUE,FALSE,108,265.68,88.56,31+ days
RES-04492,Tuesday,FALSE,FALSE,168,739.2,147.84,15-30 days
RES-04493,Thursday,FALSE,FALSE,96,159.36,79.68,15-30 days
RES-04494,Wednesday,FALSE,FALSE,234,388.44,194.22,15-30 days
RES-04495,Saturday,TRUE,FALSE,189,332.64,166.32,15-30 days
RES-04496,Monday,FALSE,FALSE,168,443.52,147.84,31+ days
RES-04497,Monday,FALSE,FALSE,136,489.6,122.4,0-7 days
RES-04498,Tuesday,FALSE,FALSE,153,376.38,125.46,0-7 days
RES-04499,Thursday,FALSE,FALSE,189,189,189,31+ days
RES-04500,Monday,FALSE,TRUE,260,1040,260,15-30 days
RES-04501,Friday,TRUE,FALSE,208,682.24,170.56,15-30 days
RES-04502,Wednesday,FALSE,FALSE,96,253.44,84.48,15-30 days
RES-04503,Sunday,FALSE,TRUE,260,1079,215.8,8-14 days
RES-04504,Wednesday,FALSE,FALSE,228.8,1029.6,205.92,15-30 days
RES-04505,Thursday,FALSE,FALSE,208,682.24,170.56,0-7 days
RES-04506,Thursday,FALSE,FALSE,234,776.88,194.22,15-30 days
RES-04507,Saturday,TRUE,FALSE,136,680,136,8-14 days
RES-04508,Tuesday,FALSE,TRUE,120,240,120,15-30 days
RES-04509,Monday,FALSE,FALSE,168,168,168,0-7 days
RES-04510,Wednesday,FALSE,TRUE,120,498,99.6,8-14 days
RES-04511,Tuesday,FALSE,FALSE,136,136,136,0-7 days
RES-04512,Sunday,FALSE,TRUE,260,1300,260,31+ days
RES-04513,Wednesday,FALSE,FALSE,108,194.4,97.2,31+ days
RES-04514,Friday,TRUE,TRUE,120,720,120,0-7 days
RES-04515,Tuesday,FALSE,FALSE,168,504,168,31+ days
RES-04516,Monday,FALSE,FALSE,153,275.4,137.7,8-14 days
RES-04517,Saturday,TRUE,FALSE,168,756,151.2,0-7 days
RES-04518,Monday,FALSE,FALSE,228.8,379.81,189.9,8-14 days
RES-04519,Saturday,TRUE,FALSE,208,1040,208,31+ days
RES-04520,Wednesday,FALSE,TRUE,170,278.8,139.4,15-30 days
RES-04521,Sunday,FALSE,FALSE,168,887.04,147.84,15-30 days
RES-04522,Wednesday,FALSE,FALSE,136,612,122.4,8-14 days
RES-04523,Sunday,FALSE,FALSE,168,739.2,147.84,31+ days
RES-04524,Saturday,TRUE,FALSE,96,576,96,15-30 days
RES-04525,Saturday,TRUE,TRUE,210,522.9,174.3,15-30 days
RES-04526,Wednesday,FALSE,FALSE,149.6,248.34,124.17,15-30 days
RES-04527,Monday,FALSE,FALSE,96,318.72,79.68,31+ days
RES-04528,Tuesday,FALSE,FALSE,136,489.6,122.4,8-14 days
RES-04529,Friday,TRUE,FALSE,96,393.6,78.72,0-7 days
RES-04530,Wednesday,FALSE,FALSE,168,840,168,0-7 days
RES-04531,Friday,TRUE,FALSE,136,669.12,111.52,15-30 days
RES-04532,Thursday,FALSE,TRUE,170,564.4,141.1,15-30 days
RES-04533,Saturday,TRUE,FALSE,234,971.1,194.22,15-30 days
RES-04534,Thursday,FALSE,FALSE,208,511.68,170.56,15-30 days
RES-04535,Tuesday,FALSE,FALSE,149.6,748,149.6,8-14 days
RES-04536,Tuesday,FALSE,FALSE,96,192,96,8-14 days
RES-04537,Friday,TRUE,FALSE,168,336,168,8-14 days
RES-04538,Tuesday,FALSE,FALSE,184.8,757.68,151.54,8-14 days
RES-04539,Tuesday,FALSE,FALSE,234,194.22,194.22,15-30 days
RES-04540,Thursday,FALSE,FALSE,168,836.64,139.44,0-7 days
RES-04541,Monday,FALSE,TRUE,120,600,120,31+ days
RES-04542,Friday,TRUE,FALSE,189,464.94,154.98,0-7 days
RES-04543,Sunday,FALSE,FALSE,168,151.2,151.2,31+ days
RES-04544,Monday,FALSE,TRUE,120,120,120,8-14 days
RES-04545,Saturday,TRUE,FALSE,168,887.04,147.84,31+ days
RES-04546,Monday,FALSE,TRUE,210,184.8,184.8,15-30 days
RES-04547,Wednesday,FALSE,FALSE,108,216,108,0-7 days
RES-04548,Wednesday,FALSE,FALSE,96,472.32,78.72,15-30 days
RES-04549,Thursday,FALSE,FALSE,149.6,131.65,131.65,15-30 days
RES-04550,Friday,TRUE,TRUE,120,720,120,31+ days
RES-04551,Wednesday,FALSE,FALSE,168,295.68,147.84,15-30 days
